passenger_id,name,flight_id,origin,destination,passenger_type,cabin,fare_class,special_assistance,priority_level,status
P28379,Eduardo Peterson,FL2293,LHR,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28380,Dr. Jeffrey Hill,FL1113,ICN,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28381,David Hines,FL2684,NRT,LAX,DIRECT,Business,C,False,HIGH,ACTIVE
P28382,Jamie Anderson,FL2077,LHR,NRT,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28383,Keith Peters,FL1053,NRT,ICN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28384,Tiffany Grant,FL0843,ICN,LAX,CONNECTING,Economy,B,False,HIGH,ACTIVE
P28385,Theresa Wagner,FL0357,HKG,SIN,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28386,Sierra Gonzalez,FL0453,CDG,DXB,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28387,Penny Jones,FL2942,ORD,DFW,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28388,Jessica Ramirez,FL2484,AMS,FRA,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28389,Martin Scott,FL1246,LAX,ORD,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28390,Bianca Jones,FL0423,BOM,DXB,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28391,Kevin Higgins,FL1277,HKG,NRT,CONNECTING,Economy,B,False,HIGH,ACTIVE
P28392,Michele Hernandez,FL0283,DOH,LHR,DIRECT,Economy,B,False,HIGH,ACTIVE
P28393,Scott Garcia,FL0529,LHR,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28394,Lindsay Mccormick,FL0776,FRA,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28395,Diane Martin,FL1106,CDG,JFK,DIRECT,Economy,M,False,HIGH,ACTIVE
P28396,Dillon Stephens,FL2543,DOH,DEL,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28397,David Smith,FL0752,NRT,HND,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28398,Tiffany Arnold,FL2561,NRT,LAX,DIRECT,Economy,B,False,HIGH,ACTIVE
P28399,Daniel Jackson,FL0902,DOH,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28400,Michelle Hamilton,FL0866,LAX,ORD,DIRECT,Business,J,True,HIGH,ACTIVE
P28401,Joel Brown,FL2011,DXB,JFK,DIRECT,Economy,B,True,HIGH,ACTIVE
P28402,Victor Cunningham,FL0377,DXB,FRA,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28403,Matthew Smith,FL0758,BOM,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28404,Stephanie Sloan,FL1619,ORD,LAX,DIRECT,Business,C,False,NORMAL,ACTIVE
P28405,William Clayton,FL2541,ICN,NRT,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28406,Heather Williams,FL1732,JFK,BOS,DIRECT,Business,C,False,NORMAL,ACTIVE
P28407,Sarah Collins,FL1231,JFK,BOS,DIRECT,Business,J,False,NORMAL,ACTIVE
P28408,Jamie Leonard,FL1996,JFK,BOS,DIRECT,Economy,Y,True,NORMAL,ACTIVE
P28409,Leroy Butler,FL1594,DXB,JFK,DIRECT,Economy,M,True,NORMAL,ACTIVE
P28410,John Foster,FL2939,BOM,SIN,CONNECTING,Business,J,True,HIGH,ACTIVE
P28411,Patricia Delacruz,FL1050,JFK,BOS,DIRECT,Business,J,False,HIGH,ACTIVE
P28412,Jordan Carter,FL1162,NRT,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28413,Jessica Mcbride,FL0390,ORD,JFK,DIRECT,Economy,B,False,HIGH,ACTIVE
P28414,Debbie Morales,FL0297,ORD,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28415,Richard Joseph,FL1816,FRA,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28416,Nicole Lynn,FL1752,HKG,SIN,DIRECT,Business,C,False,NORMAL,ACTIVE
P28417,Randy Johnson,FL2763,HKG,SIN,CONNECTING,Business,C,False,NORMAL,ACTIVE
P28418,Brian Sampson,FL1042,SIN,CGK,DIRECT,Economy,M,False,HIGH,ACTIVE
P28419,Dylan Wall,FL2572,BOM,DXB,DIRECT,Economy,M,False,HIGH,ACTIVE
P28420,Timothy Sampson,FL0444,AMS,LHR,DIRECT,Economy,M,False,HIGH,ACTIVE
P28421,Nicole Browning,FL0499,LHR,FRA,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28422,Mr. Robert Davis,FL2480,DEL,DXB,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28423,Joshua Austin,FL2050,DOH,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28424,Ashley Campbell,FL0169,LAX,JFK,DIRECT,Business,J,False,HIGH,ACTIVE
P28425,Joseph Ramirez,FL0470,AMS,LHR,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P28426,Travis Daniels,FL2972,DXB,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28427,Joshua Pennington,FL1438,ORD,LAX,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28428,Sharon Sutton,FL0438,DXB,ICN,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28429,Thomas Phillips,FL1499,ICN,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28430,Michael Holden,FL0220,LAX,SFO,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28431,Melissa Diaz,FL2278,DXB,LHR,CONNECTING,Economy,B,False,HIGH,ACTIVE
P28432,Derrick Rodriguez,FL1332,DXB,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28433,Krystal Nelson,FL2041,JFK,BOS,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28434,Robert Gross,FL2728,ORD,DFW,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28435,Jacqueline Ayala,FL2981,LHR,JFK,DIRECT,Business,J,False,NORMAL,ACTIVE
P28436,Emily Jackson,FL1582,ICN,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28437,Laura Smith,FL1320,LHR,AMS,DIRECT,Economy,B,False,HIGH,ACTIVE
P28438,Wendy Lopez,FL0005,SIN,BKK,CONNECTING,Economy,M,False,HIGH,ACTIVE
P28439,Brooke Nguyen,FL2659,BOM,DXB,DIRECT,Business,J,False,NORMAL,ACTIVE
P28440,Rachael Wu,FL1828,NRT,HND,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28441,Steven Allen,FL1226,HKG,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28442,Ann Miller,FL1609,DXB,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28443,Steven Clark,FL0017,ORD,JFK,DIRECT,Economy,M,False,HIGH,ACTIVE
P28444,Trevor Hamilton,FL0715,DXB,JFK,CONNECTING,First,F,False,NORMAL,ACTIVE
P28445,Jordan Cunningham,FL0577,BOM,SIN,CONNECTING,First,F,False,NORMAL,ACTIVE
P28446,Sean Ali,FL0569,DEL,DXB,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28447,Lisa Peters,FL2669,SIN,BKK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28448,Christopher Frederick,FL2077,LHR,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28449,Kenneth Castillo,FL0449,ICN,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28450,Toni Patel,FL1221,SYD,MEL,DIRECT,First,F,False,NORMAL,ACTIVE
P28451,Omar Richardson,FL2318,DXB,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28452,Michael Cummings,FL2564,HKG,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28453,Joseph Jenkins,FL2150,NRT,BKK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28454,Mark Brock,FL2493,DXB,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28455,Angela Meyer,FL1578,DEL,SIN,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28456,Steven Wilson,FL0042,DXB,DEL,CONNECTING,Business,C,False,NORMAL,ACTIVE
P28457,Judy Reynolds,FL0813,ORD,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28458,Mary Suarez,FL0327,NRT,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28459,Robert Dunn,FL1863,AMS,FRA,DIRECT,Business,C,False,NORMAL,ACTIVE
P28460,Troy Peterson,FL1579,LAX,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28461,Chad Hayes,FL1303,LHR,CDG,DIRECT,Economy,B,False,HIGH,ACTIVE
P28462,Shannon Mason,FL1709,FRA,NRT,DIRECT,Economy,M,False,HIGH,ACTIVE
P28463,Robert Bruce,FL2309,LHR,BOM,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28464,Gregory Ponce,FL2795,SIN,BKK,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28465,Raymond Robinson,FL2692,JFK,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28466,Marco Rivera,FL0205,AMS,CDG,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28467,Frank Castillo,FL1526,AMS,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28468,Ashley Patel,FL1682,SYD,MEL,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28469,Linda Carney,FL0387,BOM,DEL,DIRECT,Business,J,True,NORMAL,ACTIVE
P28470,Tommy Dudley,FL0523,DXB,ICN,DIRECT,Business,C,False,NORMAL,ACTIVE
P28471,Lisa Richardson,FL0968,NRT,HND,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28472,Mark Matthews,FL0561,FRA,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28473,Jeffrey Blake,FL2366,HKG,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28474,Matthew Rodriguez,FL2776,HKG,SIN,DIRECT,Economy,B,False,HIGH,ACTIVE
P28475,Chris Hines,FL2481,LAX,SFO,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28476,Michael Baker,FL1817,BOM,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28477,Gregory Andrade,FL0947,JFK,BOS,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28478,John White,FL2011,DXB,JFK,CONNECTING,Business,J,False,NORMAL,ACTIVE
P28479,Tara Estes,FL1849,AMS,LHR,DIRECT,Economy,M,False,HIGH,ACTIVE
P28480,Lauren Douglas,FL2891,SYD,MEL,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P28481,Ronald Baird,FL1495,DEL,BOM,DIRECT,Economy,M,False,HIGH,ACTIVE
P28482,Christopher Salazar,FL1372,CDG,NRT,DIRECT,Economy,B,False,HIGH,ACTIVE
P28483,Joanne Koch,FL1850,LAX,SFO,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28484,Austin Garcia,FL1872,SIN,CGK,DIRECT,Business,J,False,HIGH,ACTIVE
P28485,Sherri Bates,FL2827,CDG,NRT,DIRECT,Business,C,False,NORMAL,ACTIVE
P28486,Melanie Williams,FL0405,FRA,NRT,DIRECT,First,F,False,NORMAL,ACTIVE
P28487,Austin Evans,FL1063,LHR,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28488,Nicole Brown,FL1699,LHR,CDG,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28489,Jennifer Gibson,FL2429,LAX,ORD,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28490,Juan Ballard,FL1868,BOM,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28491,Michael Ferguson,FL1491,ORD,LAX,CONNECTING,First,F,False,NORMAL,ACTIVE
P28492,Gary Mcdonald,FL2148,DXB,DEL,DIRECT,Economy,Y,True,HIGH,ACTIVE
P28493,Sara Delacruz,FL1391,SIN,CGK,DIRECT,Economy,M,True,NORMAL,ACTIVE
P28494,James Rodriguez,FL2061,LAX,JFK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28495,Kyle Mason,FL1117,SYD,MEL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28496,Robert Brewer,FL0455,BOM,DXB,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28497,Elizabeth Joyce,FL0235,BOM,DEL,DIRECT,Economy,B,False,HIGH,ACTIVE
P28498,Michael Sellers,FL0664,DXB,DEL,DIRECT,Business,J,False,NORMAL,ACTIVE
P28499,Larry Cook,FL2973,DXB,NRT,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28500,Cassandra Cox,FL2827,CDG,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28501,Michael Boyd,FL2293,LHR,BOM,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28502,Charles Roman,FL1936,SIN,BKK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28503,Kevin Hughes,FL0125,MEL,PER,DIRECT,Economy,B,False,HIGH,ACTIVE
P28504,Edwin Vargas,FL1640,SIN,CGK,CONNECTING,Economy,B,False,HIGH,ACTIVE
P28505,Robert Bryant,FL0337,LHR,CDG,DIRECT,Business,J,False,HIGH,ACTIVE
P28506,Clinton Jensen,FL1742,BOM,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28507,Carl Gutierrez,FL2344,ICN,SIN,DIRECT,Economy,B,False,HIGH,ACTIVE
P28508,Thomas Brown,FL1712,DXB,LHR,CONNECTING,Economy,Y,True,NORMAL,ACTIVE
P28509,Brenda Taylor,FL0328,ICN,NRT,DIRECT,Economy,M,False,HIGH,ACTIVE
P28510,Amy Smith,FL2915,AMS,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28511,Debra Ruiz,FL0469,SIN,CGK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28512,Ryan Davis,FL2800,BOM,DEL,CONNECTING,Economy,M,False,HIGH,ACTIVE
P28513,Crystal Davis,FL0730,NRT,BKK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28514,Ronald Green,FL2866,BOM,DEL,CONNECTING,Economy,M,False,HIGH,ACTIVE
P28515,Amanda Gonzalez,FL0187,DOH,BOM,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28516,Daniel Rogers,FL1765,SIN,SYD,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28517,Richard Mosley,FL2394,ORD,LAX,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P28518,Dr. Angela Martin MD,FL0470,AMS,LHR,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28519,Dana Gibson,FL0499,LHR,FRA,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28520,Dana Arnold,FL1158,SIN,BKK,CONNECTING,Economy,Y,True,NORMAL,ACTIVE
P28521,Jorge James,FL1345,DXB,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28522,Antonio Beard,FL0202,SIN,KUL,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28523,Shawn Crawford,FL0910,ICN,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28524,Alicia Guzman,FL2012,ICN,LAX,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28525,Raymond Mcclain,FL1783,LAX,SFO,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28526,Joseph Allen,FL0603,ICN,SIN,CONNECTING,Business,J,False,NORMAL,ACTIVE
P28527,Michael Patel,FL0683,DXB,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28528,Dr. Susan Hester DVM,FL2602,ICN,LAX,DIRECT,Business,J,False,NORMAL,ACTIVE
P28529,Alec Suarez,FL2495,NRT,LAX,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28530,Mary Salazar,FL1686,ICN,LAX,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28531,Katrina Rhodes,FL0370,DOH,JFK,DIRECT,Economy,B,False,HIGH,ACTIVE
P28532,Jason Harvey,FL2519,LAX,SFO,DIRECT,Economy,B,False,HIGH,ACTIVE
P28533,David Harrison,FL1067,LAX,SFO,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28534,Melissa Cruz,FL2711,DEL,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28535,Scott Lynch,FL0875,DXB,SIN,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28536,Daniel Perez,FL0075,DEL,BOM,CONNECTING,Economy,M,True,NORMAL,ACTIVE
P28537,John Smith,FL2053,CDG,NRT,DIRECT,Economy,M,False,HIGH,ACTIVE
P28538,Tracy Campbell,FL1224,LHR,FRA,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28539,Jesse Wilson,FL2727,DXB,FRA,DIRECT,Business,C,False,NORMAL,ACTIVE
P28540,Carl Stuart,FL2809,NRT,LAX,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28541,Trevor Carson,FL2835,SYD,AKL,CONNECTING,First,F,False,NORMAL,ACTIVE
P28542,Emily Baker,FL2986,NRT,SIN,DIRECT,Economy,B,False,HIGH,ACTIVE
P28543,Krystal Graham,FL1023,SIN,CGK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28544,Courtney Smith,FL0461,DEL,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28545,Tina Richardson,FL2896,DXB,DEL,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28546,Jeffrey Bishop,FL2378,ORD,LAX,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28547,Daniel Harris,FL0574,DEL,BOM,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28548,Terry Nixon,FL1188,SIN,CGK,DIRECT,Economy,B,True,NORMAL,ACTIVE
P28549,Jessica James,FL0740,ORD,DFW,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28550,Misty Perry,FL2966,FRA,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28551,Andrew Bentley,FL0052,ORD,JFK,CONNECTING,Business,C,False,NORMAL,ACTIVE
P28552,Julie Small,FL1861,DOH,LHR,DIRECT,Business,J,False,NORMAL,ACTIVE
P28553,Angela Miller,FL0016,NRT,BKK,DIRECT,Economy,B,False,HIGH,ACTIVE
P28554,Christopher Kramer,FL2248,DXB,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28555,Cindy Rodriguez,FL0506,NRT,ICN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28556,Nancy Mendoza,FL1476,SIN,CGK,CONNECTING,Economy,M,False,HIGH,ACTIVE
P28557,Alexander Shelton,FL1768,LHR,NRT,CONNECTING,Economy,B,False,HIGH,ACTIVE
P28558,Timothy Richardson,FL0315,ICN,NRT,DIRECT,Business,C,False,NORMAL,ACTIVE
P28559,Mary Dawson,FL1373,ICN,SIN,DIRECT,Business,J,False,NORMAL,ACTIVE
P28560,Sarah Hill,FL1376,DXB,CDG,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28561,Robert Buckley,FL0731,DXB,DOH,CONNECTING,Economy,B,False,HIGH,ACTIVE
P28562,Maria Powers,FL1820,NRT,SIN,DIRECT,Business,C,False,NORMAL,ACTIVE
P28563,Christopher Riley,FL0005,SIN,BKK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28564,Robert Potter,FL1788,SIN,KUL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28565,Sarah Mcdonald,FL2451,NRT,ICN,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28566,Virginia Zamora,FL2054,LHR,AMS,DIRECT,Economy,M,False,HIGH,ACTIVE
P28567,Jennifer Cook,FL0896,SYD,MEL,CONNECTING,Business,C,False,NORMAL,ACTIVE
P28568,Amanda Moore,FL2190,JFK,LHR,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28569,Todd Richardson,FL1902,NRT,LAX,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28570,Jane Hunter,FL1971,ORD,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28571,Benjamin Bolton,FL2966,FRA,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28572,Elizabeth Hernandez,FL2808,BOM,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28573,Leslie Roberts,FL1753,LAX,ORD,DIRECT,Economy,M,False,HIGH,ACTIVE
P28574,Renee Hardy,FL0073,DXB,FRA,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28575,Christopher Lambert,FL2811,LHR,BOM,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28576,Courtney Campbell,FL0234,LHR,FRA,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28577,April Schwartz,FL2100,DEL,DXB,CONNECTING,Economy,M,True,NORMAL,ACTIVE
P28578,Christopher Brock,FL1620,BOM,DXB,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28579,Jessica Lewis,FL1480,LAX,ORD,DIRECT,First,F,False,NORMAL,ACTIVE
P28580,Bradley Jones,FL2262,LHR,BOM,CONNECTING,Economy,Y,True,NORMAL,ACTIVE
P28581,Diane Rogers,FL0803,HKG,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28582,Nicole Sanchez,FL2656,LHR,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28583,Keith Freeman,FL0507,SIN,SYD,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28584,Heather Martinez,FL1777,DXB,JFK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28585,Micheal Martin,FL1454,NRT,LAX,DIRECT,Economy,M,False,HIGH,ACTIVE
P28586,Hannah Stewart,FL2405,LHR,BOM,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28587,Kyle Buck,FL1728,DXB,ICN,DIRECT,Economy,M,False,HIGH,ACTIVE
P28588,Joseph Perez,FL0560,SYD,MEL,CONNECTING,First,F,False,NORMAL,ACTIVE
P28589,Miguel Rodgers,FL2178,DOH,DEL,CONNECTING,Economy,M,False,HIGH,ACTIVE
P28590,Christopher Brooks,FL0047,DXB,DOH,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28591,Ian Dennis,FL0186,LAX,JFK,DIRECT,Business,C,False,NORMAL,ACTIVE
P28592,Richard Harris,FL0781,DEL,BOM,DIRECT,Business,C,False,NORMAL,ACTIVE
P28593,Kathryn Scott,FL1166,DXB,ICN,DIRECT,Business,J,False,HIGH,ACTIVE
P28594,Kelsey Johnson,FL0747,DXB,DEL,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28595,Michael Schneider,FL1467,AMS,LHR,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28596,Isaac Palmer,FL0044,DEL,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28597,Daniel Williams,FL2233,NRT,LAX,CONNECTING,Economy,M,True,HIGH,ACTIVE
P28598,Nancy Martin,FL0035,MEL,PER,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P28599,Kathy Vazquez,FL1007,ORD,DFW,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28600,Anthony Vargas,FL1504,ICN,LAX,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28601,James White,FL1840,LHR,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28602,Whitney Daniels,FL0435,SIN,SYD,DIRECT,Economy,M,False,HIGH,ACTIVE
P28603,Karen Mejia,FL1796,LAX,ORD,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28604,Claudia Williams,FL0458,NRT,BKK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28605,Mike Turner,FL1162,NRT,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28606,Eric Walters,FL2450,LHR,CDG,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28607,Julia Willis,FL1966,DXB,DOH,DIRECT,Business,J,False,HIGH,ACTIVE
P28608,Sherri Ross,FL0082,NRT,LAX,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28609,Christopher Robinson,FL1021,DOH,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28610,Tammy Miller,FL0530,ICN,LAX,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28611,James Nelson,FL0266,DOH,DEL,CONNECTING,Business,J,False,HIGH,ACTIVE
P28612,Christopher Griffin,FL1606,HKG,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28613,Debbie Zhang,FL1254,JFK,SFO,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28614,Kevin Warren,FL0946,AMS,FRA,DIRECT,Economy,M,True,HIGH,ACTIVE
P28615,Andrea Garcia,FL0161,LHR,BOM,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28616,Robert Frazier,FL2142,SIN,CGK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28617,Monica Arnold,FL2296,ICN,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28618,Barbara Ortega,FL0073,DXB,FRA,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28619,Omar Hardin,FL1472,FRA,SIN,CONNECTING,Business,C,False,NORMAL,ACTIVE
P28620,Marcus Davidson,FL1688,CDG,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28621,Andrew Smith,FL2269,SIN,CGK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28622,Amber Lane,FL2881,DXB,DEL,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28623,Hayley Klein,FL1352,DXB,FRA,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28624,Shannon Martinez,FL0489,JFK,SFO,DIRECT,Economy,B,True,NORMAL,ACTIVE
P28625,Jared Hinton,FL2569,LAX,SFO,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28626,Cristina Wade,FL2840,DOH,BOM,DIRECT,Economy,B,False,HIGH,ACTIVE
P28627,Christine Williams,FL0578,NRT,ICN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28628,Brandon Harrison,FL0328,ICN,NRT,DIRECT,First,F,False,NORMAL,ACTIVE
P28629,William Mayer,FL2096,SIN,KUL,DIRECT,Economy,B,True,HIGH,ACTIVE
P28630,Brianna Perry,FL0406,DEL,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28631,Austin Johnson,FL1285,DXB,FRA,DIRECT,Economy,B,False,HIGH,ACTIVE
P28632,Nathan Montgomery,FL0405,FRA,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P28633,Amy Ramos,FL2119,LAX,SFO,CONNECTING,Economy,M,False,HIGH,ACTIVE
P28634,Kristen King,FL2498,DEL,BOM,DIRECT,Economy,M,True,HIGH,ACTIVE
P28635,Joanna Andrade,FL1731,ORD,DFW,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28636,Danielle Graham,FL2131,DOH,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28637,Lori Walsh,FL2218,CDG,DXB,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P28638,April Ray,FL0644,LHR,FRA,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P28639,Joanne Smith,FL0409,BOM,DXB,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P28640,William Patton,FL2632,LHR,CDG,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28641,Andrew Roberts,FL0426,ORD,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28642,Cassandra Castillo,FL2328,NRT,SIN,DIRECT,Economy,Y,False,HIGH,ACTIVE
P28643,Amy Hansen,FL0855,DXB,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P28644,Lauren Pena,FL0403,DXB,CDG,DIRECT,Economy,B,False,NORMAL,ACTIVE
